downloads,date,package
5,2018-04-15,shiny
202,2018-04-15,plotnine
200,2018-04-16,plotnine
1,2018-04-16,shiny
37,2018-04-17,plotnine
69,2018-04-18,plotnine
87,2018-04-19,plotnine
4,2018-04-20,shiny
74,2018-04-20,plotnine
217,2018-04-21,plotnine
1,2018-04-21,shiny
3,2018-04-22,shiny
243,2018-04-22,plotnine
87,2018-04-23,plotnine
109,2018-04-24,plotnine
1,2018-04-24,shiny
84,2018-04-25,plotnine
1,2018-04-25,shiny
2,2018-04-26,shiny
83,2018-04-26,plotnine
1,2018-04-27,shiny
66,2018-04-27,plotnine
4,2018-04-28,shiny
167,2018-04-28,plotnine
2,2018-04-29,shiny
216,2018-04-29,plotnine
1,2018-04-30,shiny
98,2018-04-30,plotnine
1,2018-05-01,shiny
96,2018-05-01,plotnine
73,2018-05-02,plotnine
89,2018-05-03,plotnine
84,2018-05-04,plotnine
1,2018-05-05,shiny
240,2018-05-05,plotnine
4,2018-05-06,shiny
200,2018-05-06,plotnine
2,2018-05-07,shiny
121,2018-05-07,plotnine
67,2018-05-08,plotnine
1,2018-05-08,shiny
177,2018-05-09,plotnine
1,2018-05-09,shiny
106,2018-05-10,plotnine
1,2018-05-11,shiny
135,2018-05-11,plotnine
251,2018-05-12,plotnine
5,2018-05-12,shiny
244,2018-05-13,plotnine
5,2018-05-13,shiny
1,2018-05-14,shiny
117,2018-05-14,plotnine
1,2018-05-15,shiny
88,2018-05-15,plotnine
99,2018-05-16,plotnine
2,2018-05-17,shiny
92,2018-05-17,plotnine
1,2018-05-18,shiny
128,2018-05-18,plotnine
6,2018-05-19,shiny
341,2018-05-19,plotnine
277,2018-05-20,plotnine
4,2018-05-20,shiny
1,2018-05-21,shiny
180,2018-05-21,plotnine
95,2018-05-22,plotnine
88,2018-05-23,plotnine
2,2018-05-24,shiny
149,2018-05-24,plotnine
193,2018-05-25,plotnine
2,2018-05-25,shiny
387,2018-05-26,plotnine
2,2018-05-26,shiny
3,2018-05-27,shiny
359,2018-05-27,plotnine
2,2018-05-28,shiny
200,2018-05-28,plotnine
168,2018-05-29,plotnine
99,2018-05-30,plotnine
1,2018-05-30,shiny
102,2018-05-31,plotnine
151,2018-06-01,plotnine
317,2018-06-02,plotnine
2,2018-06-02,shiny
1,2018-06-03,shiny
322,2018-06-03,plotnine
183,2018-06-04,plotnine
1,2018-06-04,shiny
1,2018-06-05,shiny
135,2018-06-05,plotnine
198,2018-06-06,plotnine
3,2018-06-06,shiny
255,2018-06-07,plotnine
286,2018-06-08,plotnine
2,2018-06-08,shiny
4,2018-06-09,shiny
316,2018-06-09,plotnine
3,2018-06-10,shiny
273,2018-06-10,plotnine
338,2018-06-11,plotnine
1,2018-06-11,shiny
199,2018-06-12,plotnine
1,2018-06-12,shiny
140,2018-06-13,plotnine
143,2018-06-14,plotnine
158,2018-06-15,plotnine
2,2018-06-15,shiny
1,2018-06-16,shiny
202,2018-06-16,plotnine
228,2018-06-17,plotnine
1,2018-06-17,shiny
1,2018-06-18,shiny
166,2018-06-18,plotnine
108,2018-06-19,plotnine
121,2018-06-20,plotnine
1,2018-06-20,shiny
115,2018-06-21,plotnine
112,2018-06-22,plotnine
195,2018-06-23,plotnine
3,2018-06-23,shiny
1,2018-06-24,shiny
212,2018-06-24,plotnine
165,2018-06-25,plotnine
1,2018-06-26,shiny
86,2018-06-26,plotnine
110,2018-06-27,plotnine
1,2018-06-28,shiny
88,2018-06-28,plotnine
1,2018-06-29,shiny
304,2018-06-29,plotnine
3,2018-06-30,shiny
222,2018-06-30,plotnine
267,2018-07-01,plotnine
251,2018-07-02,plotnine
386,2018-07-03,plotnine
1,2018-07-04,shiny
257,2018-07-04,plotnine
178,2018-07-05,plotnine
194,2018-07-06,plotnine
1,2018-07-06,shiny
282,2018-07-07,plotnine
1,2018-07-07,shiny
308,2018-07-08,plotnine
2,2018-07-08,shiny
175,2018-07-09,plotnine
90,2018-07-10,plotnine
1,2018-07-10,shiny
59,2018-07-11,plotnine
42,2018-07-12,plotnine
71,2018-07-13,plotnine
215,2018-07-14,plotnine
1,2018-07-14,shiny
170,2018-07-15,plotnine
47,2018-07-16,plotnine
27,2018-07-17,plotnine
52,2018-07-18,plotnine
67,2018-07-19,plotnine
34,2018-07-20,plotnine
1,2018-07-21,shiny
234,2018-07-21,plotnine
332,2018-07-22,plotnine
1,2018-07-22,shiny
18,2018-07-23,plotnine
2,2018-07-24,plotnine
1,2018-07-25,plotnine
13,2018-07-26,plotnine
741,2018-07-27,plotnine
442,2018-07-28,plotnine
5,2018-07-28,shiny
484,2018-07-29,plotnine
3,2018-07-29,shiny
3,2018-07-30,shiny
754,2018-07-30,plotnine
2,2018-07-31,shiny
739,2018-07-31,plotnine
1157,2018-08-01,plotnine
9,2018-08-01,shiny
1149,2018-08-02,plotnine
3,2018-08-02,shiny
951,2018-08-03,plotnine
4,2018-08-03,shiny
5,2018-08-04,shiny
670,2018-08-04,plotnine
621,2018-08-05,plotnine
2,2018-08-05,shiny
1,2018-08-06,shiny
933,2018-08-06,plotnine
2,2018-08-07,shiny
1039,2018-08-07,plotnine
1154,2018-08-08,plotnine
3,2018-08-08,shiny
3,2018-08-09,shiny
1191,2018-08-09,plotnine
963,2018-08-10,plotnine
5,2018-08-10,shiny
3,2018-08-11,shiny
692,2018-08-11,plotnine
691,2018-08-12,plotnine
4,2018-08-12,shiny
4,2018-08-13,shiny
1233,2018-08-13,plotnine
1045,2018-08-14,plotnine
3,2018-08-14,shiny
3,2018-08-15,shiny
1202,2018-08-15,plotnine
1179,2018-08-16,plotnine
3,2018-08-16,shiny
1,2018-08-17,shiny
1203,2018-08-17,plotnine
658,2018-08-18,plotnine
1,2018-08-18,shiny
3,2018-08-19,shiny
789,2018-08-19,plotnine
1130,2018-08-20,plotnine
1238,2018-08-21,plotnine
2,2018-08-21,shiny
4,2018-08-22,shiny
1167,2018-08-22,plotnine
1104,2018-08-23,plotnine
1,2018-08-23,shiny
1090,2018-08-24,plotnine
1,2018-08-24,shiny
770,2018-08-25,plotnine
5,2018-08-25,shiny
4,2018-08-26,shiny
734,2018-08-26,plotnine
1054,2018-08-27,plotnine
1,2018-08-27,shiny
1031,2018-08-28,plotnine
2,2018-08-28,shiny
1068,2018-08-29,plotnine
4,2018-08-29,shiny
967,2018-08-30,plotnine
5,2018-08-30,shiny
8,2018-08-31,shiny
930,2018-08-31,plotnine
583,2018-09-01,plotnine
3,2018-09-01,shiny
577,2018-09-02,plotnine
1,2018-09-02,shiny
5,2018-09-03,shiny
726,2018-09-03,plotnine
1101,2018-09-04,plotnine
4,2018-09-04,shiny
1107,2018-09-05,plotnine
1,2018-09-05,shiny
1228,2018-09-06,plotnine
4,2018-09-06,shiny
7,2018-09-07,shiny
1246,2018-09-07,plotnine
2,2018-09-08,shiny
672,2018-09-08,plotnine
1,2018-09-09,shiny
612,2018-09-09,plotnine
6,2018-09-10,shiny
991,2018-09-10,plotnine
1086,2018-09-11,plotnine
5,2018-09-11,shiny
1209,2018-09-12,plotnine
4,2018-09-12,shiny
1301,2018-09-13,plotnine
5,2018-09-13,shiny
1017,2018-09-14,plotnine
6,2018-09-14,shiny
676,2018-09-15,plotnine
2,2018-09-16,shiny
844,2018-09-16,plotnine
6,2018-09-17,shiny
1153,2018-09-17,plotnine
11,2018-09-18,shiny
1106,2018-09-18,plotnine
4,2018-09-19,shiny
1134,2018-09-19,plotnine
3,2018-09-20,shiny
1031,2018-09-20,plotnine
904,2018-09-21,plotnine
2,2018-09-21,shiny
638,2018-09-22,plotnine
2,2018-09-22,shiny
2,2018-09-23,shiny
558,2018-09-23,plotnine
1023,2018-09-24,plotnine
5,2018-09-24,shiny
1048,2018-09-25,plotnine
3,2018-09-25,shiny
3,2018-09-26,shiny
981,2018-09-26,plotnine
3,2018-09-27,shiny
1057,2018-09-27,plotnine
4,2018-09-28,shiny
1095,2018-09-28,plotnine
3,2018-09-29,shiny
801,2018-09-29,plotnine
707,2018-09-30,plotnine
1,2018-09-30,shiny
3,2018-10-01,shiny
822,2018-10-01,plotnine
834,2018-10-02,plotnine
2,2018-10-02,shiny
4,2018-10-03,shiny
859,2018-10-03,plotnine
1087,2018-10-04,plotnine
7,2018-10-04,shiny
1052,2018-10-05,plotnine
5,2018-10-05,shiny
7,2018-10-06,shiny
803,2018-10-06,plotnine
1,2018-10-07,shiny
594,2018-10-07,plotnine
2,2018-10-08,shiny
898,2018-10-08,plotnine
829,2018-10-09,plotnine
1,2018-10-09,shiny
968,2018-10-10,plotnine
2,2018-10-10,shiny
1142,2018-10-11,plotnine
2,2018-10-11,shiny
3,2018-10-12,shiny
988,2018-10-12,plotnine
2,2018-10-13,shiny
740,2018-10-13,plotnine
1,2018-10-14,shiny
704,2018-10-14,plotnine
2,2018-10-15,shiny
1310,2018-10-15,plotnine
4,2018-10-16,shiny
1051,2018-10-16,plotnine
1226,2018-10-17,plotnine
3,2018-10-17,shiny
1343,2018-10-18,plotnine
4,2018-10-18,shiny
768,2018-10-19,plotnine
4,2018-10-19,shiny
454,2018-10-20,plotnine
2,2018-10-20,shiny
591,2018-10-21,plotnine
871,2018-10-22,plotnine
5,2018-10-22,shiny
6,2018-10-23,shiny
1032,2018-10-23,plotnine
6,2018-10-24,shiny
1045,2018-10-24,plotnine
561,2018-10-25,plotnine
1,2018-10-25,shiny
1125,2018-10-26,plotnine
6,2018-10-26,shiny
1,2018-10-27,shiny
760,2018-10-27,plotnine
3,2018-10-28,shiny
745,2018-10-28,plotnine
7,2018-10-29,shiny
1271,2018-10-29,plotnine
1148,2018-10-30,plotnine
4,2018-10-30,shiny
879,2018-10-31,plotnine
4,2018-10-31,shiny
1,2018-11-01,shiny
1143,2018-11-01,plotnine
2,2018-11-02,shiny
1059,2018-11-02,plotnine
696,2018-11-03,plotnine
4,2018-11-03,shiny
601,2018-11-04,plotnine
1,2018-11-04,shiny
4,2018-11-05,shiny
1114,2018-11-05,plotnine
1273,2018-11-06,plotnine
1,2018-11-06,shiny
1267,2018-11-07,plotnine
3,2018-11-07,shiny
1375,2018-11-08,plotnine
3,2018-11-08,shiny
1178,2018-11-09,plotnine
1,2018-11-09,shiny
5,2018-11-10,shiny
604,2018-11-10,plotnine
517,2018-11-11,plotnine
1,2018-11-11,shiny
2,2018-11-12,shiny
1145,2018-11-12,plotnine
1047,2018-11-13,plotnine
4,2018-11-13,shiny
7,2018-11-14,shiny
1284,2018-11-14,plotnine
1303,2018-11-15,plotnine
6,2018-11-15,shiny
1230,2018-11-16,plotnine
2,2018-11-16,shiny
626,2018-11-17,plotnine
4,2018-11-17,shiny
3,2018-11-18,shiny
613,2018-11-18,plotnine
1109,2018-11-19,plotnine
1,2018-11-19,shiny
5,2018-11-20,shiny
1430,2018-11-20,plotnine
1185,2018-11-21,plotnine
3,2018-11-21,shiny
651,2018-11-22,plotnine
4,2018-11-22,shiny
7,2018-11-23,shiny
748,2018-11-23,plotnine
1,2018-11-24,shiny
358,2018-11-24,plotnine
453,2018-11-25,plotnine
3,2018-11-25,shiny
1,2018-11-26,shiny
1066,2018-11-26,plotnine
1158,2018-11-27,plotnine
4,2018-11-27,shiny
4,2018-11-28,shiny
1197,2018-11-28,plotnine
3,2018-11-29,shiny
1232,2018-11-29,plotnine
1044,2018-11-30,plotnine
5,2018-11-30,shiny
411,2018-12-01,plotnine
2,2018-12-01,shiny
4,2018-12-02,shiny
463,2018-12-02,plotnine
3,2018-12-03,shiny
881,2018-12-03,plotnine
1084,2018-12-04,plotnine
4,2018-12-04,shiny
5,2018-12-05,shiny
992,2018-12-05,plotnine
1072,2018-12-06,plotnine
1,2018-12-06,shiny
1032,2018-12-07,plotnine
3,2018-12-07,shiny
3,2018-12-08,shiny
493,2018-12-08,plotnine
515,2018-12-09,plotnine
4,2018-12-09,shiny
934,2018-12-10,plotnine
6,2018-12-10,shiny
1180,2018-12-11,plotnine
4,2018-12-11,shiny
964,2018-12-12,plotnine
3,2018-12-12,shiny
943,2018-12-13,plotnine
6,2018-12-13,shiny
796,2018-12-14,plotnine
1,2018-12-14,shiny
1,2018-12-15,shiny
419,2018-12-15,plotnine
533,2018-12-16,plotnine
4,2018-12-17,shiny
976,2018-12-17,plotnine
761,2018-12-18,plotnine
2,2018-12-18,shiny
828,2018-12-19,plotnine
2,2018-12-19,shiny
2,2018-12-20,shiny
825,2018-12-20,plotnine
903,2018-12-21,plotnine
2,2018-12-21,shiny
430,2018-12-22,plotnine
5,2018-12-22,shiny
4,2018-12-23,shiny
543,2018-12-23,plotnine
594,2018-12-24,plotnine
4,2018-12-24,shiny
427,2018-12-25,plotnine
2,2018-12-25,shiny
1,2018-12-26,shiny
450,2018-12-26,plotnine
672,2018-12-27,plotnine
1,2018-12-28,shiny
554,2018-12-28,plotnine
2,2018-12-29,shiny
452,2018-12-29,plotnine
461,2018-12-30,plotnine
1,2018-12-30,shiny
1,2018-12-31,shiny
504,2018-12-31,plotnine
363,2019-01-01,plotnine
4,2019-01-01,shiny
1,2019-01-02,shiny
1079,2019-01-02,plotnine
5,2019-01-03,shiny
983,2019-01-03,plotnine
1,2019-01-04,shiny
863,2019-01-04,plotnine
1,2019-01-05,shiny
567,2019-01-05,plotnine
4,2019-01-06,shiny
759,2019-01-06,plotnine
2,2019-01-07,shiny
1061,2019-01-07,plotnine
4,2019-01-08,shiny
1754,2019-01-08,plotnine
3,2019-01-09,shiny
1198,2019-01-09,plotnine
1107,2019-01-10,plotnine
6,2019-01-10,shiny
3,2019-01-11,shiny
896,2019-01-11,plotnine
1,2019-01-12,shiny
711,2019-01-12,plotnine
556,2019-01-13,plotnine
1090,2019-01-14,plotnine
4,2019-01-14,shiny
2,2019-01-15,shiny
1216,2019-01-15,plotnine
11,2019-01-16,shiny
1292,2019-01-16,plotnine
5,2019-01-17,shiny
1336,2019-01-17,plotnine
1,2019-01-18,shiny
1085,2019-01-18,plotnine
599,2019-01-19,plotnine
2,2019-01-19,shiny
3,2019-01-20,shiny
522,2019-01-20,plotnine
5,2019-01-21,shiny
1029,2019-01-21,plotnine
1350,2019-01-22,plotnine
2,2019-01-22,shiny
1406,2019-01-23,plotnine
2,2019-01-23,shiny
3,2019-01-24,shiny
1427,2019-01-24,plotnine
2,2019-01-25,shiny
1127,2019-01-25,plotnine
2,2019-01-26,shiny
717,2019-01-26,plotnine
786,2019-01-27,plotnine
4,2019-01-27,shiny
1324,2019-01-28,plotnine
3,2019-01-28,shiny
1,2019-01-29,shiny
1338,2019-01-29,plotnine
1348,2019-01-30,plotnine
16,2019-01-30,shiny
2,2019-01-31,shiny
1230,2019-01-31,plotnine
4,2019-02-01,shiny
1289,2019-02-01,plotnine
702,2019-02-02,plotnine
3,2019-02-02,shiny
1,2019-02-03,shiny
683,2019-02-03,plotnine
4,2019-02-04,shiny
2170,2019-02-04,plotnine
1231,2019-02-05,plotnine
22,2019-02-05,shiny
4,2019-02-06,shiny
1360,2019-02-06,plotnine
9,2019-02-07,shiny
1254,2019-02-07,plotnine
1407,2019-02-08,plotnine
2,2019-02-08,shiny
1139,2019-02-09,plotnine
1,2019-02-09,shiny
5,2019-02-10,shiny
782,2019-02-10,plotnine
286,2019-02-11,siuba
1350,2019-02-11,plotnine
5,2019-02-11,shiny
1263,2019-02-12,plotnine
4,2019-02-12,shiny
53,2019-02-12,siuba
1312,2019-02-13,plotnine
27,2019-02-13,siuba
5,2019-02-13,shiny
1130,2019-02-14,plotnine
7,2019-02-14,siuba
6,2019-02-14,shiny
1219,2019-02-15,plotnine
4,2019-02-15,shiny
12,2019-02-15,siuba
6,2019-02-16,shiny
10,2019-02-16,siuba
867,2019-02-16,plotnine
14,2019-02-17,siuba
836,2019-02-17,plotnine
2,2019-02-17,shiny
13,2019-02-18,siuba
1254,2019-02-18,plotnine
7,2019-02-18,shiny
1413,2019-02-19,plotnine
6,2019-02-19,siuba
69,2019-02-19,shiny
308,2019-02-20,siuba
1466,2019-02-20,plotnine
4,2019-02-20,shiny
3,2019-02-21,shiny
42,2019-02-21,siuba
1345,2019-02-21,plotnine
1156,2019-02-22,plotnine
26,2019-02-22,siuba
8,2019-02-22,shiny
1,2019-02-23,shiny
644,2019-02-23,plotnine
23,2019-02-23,siuba
741,2019-02-24,plotnine
25,2019-02-24,siuba
4,2019-02-24,shiny
4,2019-02-25,shiny
5,2019-02-25,siuba
1344,2019-02-25,plotnine
1480,2019-02-26,plotnine
20,2019-02-26,siuba
5,2019-02-26,shiny
23,2019-02-27,siuba
5,2019-02-27,shiny
1200,2019-02-27,plotnine
16,2019-02-28,shiny
16,2019-02-28,siuba
1401,2019-02-28,plotnine
1341,2019-03-01,plotnine
15,2019-03-01,siuba
5,2019-03-01,shiny
2,2019-03-02,siuba
668,2019-03-02,plotnine
2,2019-03-03,shiny
676,2019-03-03,plotnine
8,2019-03-03,siuba
13,2019-03-04,siuba
1929,2019-03-04,plotnine
3,2019-03-04,shiny
1342,2019-03-05,plotnine
7,2019-03-05,shiny
33,2019-03-05,siuba
6,2019-03-06,shiny
2,2019-03-06,siuba
1314,2019-03-06,plotnine
14,2019-03-07,siuba
18,2019-03-07,shiny
1609,2019-03-07,plotnine
30,2019-03-08,siuba
1236,2019-03-08,plotnine
6,2019-03-08,shiny
12,2019-03-09,siuba
3,2019-03-09,shiny
686,2019-03-09,plotnine
2,2019-03-10,shiny
637,2019-03-10,plotnine
12,2019-03-10,siuba
8,2019-03-11,siuba
1467,2019-03-11,plotnine
9,2019-03-11,shiny
9,2019-03-12,shiny
16,2019-03-12,siuba
1426,2019-03-12,plotnine
1443,2019-03-13,plotnine
20,2019-03-13,siuba
20,2019-03-13,shiny
17,2019-03-14,siuba
6,2019-03-14,shiny
1292,2019-03-14,plotnine
5,2019-03-15,siuba
1,2019-03-15,shiny
1309,2019-03-15,plotnine
1,2019-03-16,shiny
574,2019-03-16,plotnine
1,2019-03-16,siuba
5,2019-03-17,siuba
1,2019-03-17,shiny
634,2019-03-17,plotnine
2,2019-03-18,siuba
1515,2019-03-18,plotnine
3,2019-03-18,shiny
7,2019-03-19,siuba
2,2019-03-19,shiny
1473,2019-03-19,plotnine
3,2019-03-20,siuba
1282,2019-03-20,plotnine
2,2019-03-20,shiny
1410,2019-03-21,plotnine
2,2019-03-21,shiny
10,2019-03-21,siuba
4,2019-03-22,shiny
1266,2019-03-22,plotnine
24,2019-03-22,siuba
1,2019-03-23,shiny
8,2019-03-23,siuba
570,2019-03-23,plotnine
659,2019-03-24,plotnine
1,2019-03-24,shiny
7,2019-03-24,siuba
1171,2019-03-25,plotnine
2,2019-03-25,shiny
11,2019-03-25,siuba
1425,2019-03-26,plotnine
19,2019-03-26,siuba
13,2019-03-26,shiny
2,2019-03-27,shiny
8,2019-03-27,siuba
1362,2019-03-27,plotnine
18,2019-03-28,siuba
3,2019-03-28,shiny
1339,2019-03-28,plotnine
1047,2019-03-29,plotnine
3,2019-03-29,shiny
83,2019-03-29,siuba
633,2019-03-30,plotnine
160,2019-03-30,siuba
2,2019-03-30,shiny
806,2019-03-31,plotnine
42,2019-03-31,siuba
2,2019-03-31,shiny
1361,2019-04-01,plotnine
31,2019-04-01,siuba
8,2019-04-01,shiny
1668,2019-04-02,plotnine
1,2019-04-02,shiny
25,2019-04-02,siuba
25,2019-04-03,siuba
6,2019-04-03,shiny
1673,2019-04-03,plotnine
2,2019-04-04,shiny
1632,2019-04-04,plotnine
25,2019-04-04,siuba
1388,2019-04-05,plotnine
5,2019-04-05,shiny
24,2019-04-05,siuba
36,2019-04-06,siuba
624,2019-04-06,plotnine
4,2019-04-06,shiny
7,2019-04-07,siuba
710,2019-04-07,plotnine
1,2019-04-07,shiny
13,2019-04-08,siuba
1,2019-04-08,shiny
1550,2019-04-08,plotnine
21,2019-04-09,siuba
1105,2019-04-09,plotnine
8,2019-04-09,shiny
9,2019-04-10,siuba
7,2019-04-10,shiny
1386,2019-04-10,plotnine
7,2019-04-11,shiny
997,2019-04-11,plotnine
3,2019-04-11,siuba
1035,2019-04-12,plotnine
36,2019-04-12,siuba
3,2019-04-12,shiny
2,2019-04-13,shiny
13,2019-04-13,siuba
152,2019-04-13,plotnine
412,2019-04-14,plotnine
2,2019-04-14,shiny
11,2019-04-14,siuba
1113,2019-04-15,plotnine
32,2019-04-15,siuba
4,2019-04-15,shiny
1317,2019-04-16,plotnine
23,2019-04-16,shiny
22,2019-04-16,siuba
1413,2019-04-17,plotnine
3,2019-04-17,siuba
7,2019-04-17,shiny
1,2019-04-18,shiny
12,2019-04-18,siuba
1403,2019-04-18,plotnine
20,2019-04-19,siuba
5,2019-04-19,shiny
1245,2019-04-19,plotnine
465,2019-04-20,plotnine
4,2019-04-20,shiny
24,2019-04-20,siuba
519,2019-04-21,plotnine
7,2019-04-21,siuba
1,2019-04-22,shiny
7,2019-04-22,siuba
1218,2019-04-22,plotnine
1520,2019-04-23,plotnine
17,2019-04-23,siuba
5,2019-04-23,shiny
7,2019-04-24,shiny
20,2019-04-24,siuba
1556,2019-04-24,plotnine
1,2019-04-25,siuba
137,2019-04-25,plotnine
1,2019-04-28,shiny
34,2019-04-28,siuba
71,2019-04-28,plotnine
1615,2019-04-29,plotnine
4,2019-04-29,shiny
90,2019-04-29,siuba
1492,2019-04-30,plotnine
317,2019-04-30,siuba
4,2019-04-30,shiny
87,2019-05-01,siuba
3,2019-05-01,shiny
1246,2019-05-01,plotnine
1759,2019-05-02,plotnine
8,2019-05-02,shiny
70,2019-05-02,siuba
38,2019-05-03,siuba
1,2019-05-03,shiny
1615,2019-05-03,plotnine
3,2019-05-04,shiny
936,2019-05-04,plotnine
44,2019-05-04,siuba
1061,2019-05-05,plotnine
1,2019-05-05,shiny
46,2019-05-05,siuba
2024,2019-05-06,plotnine
39,2019-05-06,siuba
4,2019-05-06,shiny
1676,2019-05-07,plotnine
5,2019-05-07,shiny
46,2019-05-07,siuba
3,2019-05-08,shiny
1865,2019-05-08,plotnine
29,2019-05-08,siuba
2045,2019-05-09,plotnine
39,2019-05-09,siuba
1,2019-05-09,shiny
38,2019-05-10,siuba
4,2019-05-10,shiny
1776,2019-05-10,plotnine
17,2019-05-11,siuba
621,2019-05-11,plotnine
653,2019-05-12,plotnine
81,2019-05-12,siuba
3,2019-05-12,shiny
22,2019-05-13,siuba
1914,2019-05-13,plotnine
3,2019-05-13,shiny
42,2019-05-14,siuba
1874,2019-05-14,plotnine
7,2019-05-14,shiny
1750,2019-05-15,plotnine
2,2019-05-15,shiny
13,2019-05-15,siuba
13,2019-05-16,siuba
1621,2019-05-16,plotnine
3,2019-05-16,shiny
1873,2019-05-17,plotnine
25,2019-05-17,siuba
2,2019-05-17,shiny
38,2019-05-18,siuba
870,2019-05-18,plotnine
3,2019-05-18,shiny
4,2019-05-19,shiny
64,2019-05-19,siuba
508,2019-05-19,plotnine
13,2019-05-20,siuba
1662,2019-05-20,plotnine
1,2019-05-20,shiny
21,2019-05-21,shiny
46,2019-05-21,siuba
2099,2019-05-21,plotnine
28,2019-05-22,siuba
1861,2019-05-22,plotnine
4,2019-05-22,shiny
3,2019-05-23,shiny
1794,2019-05-23,plotnine
59,2019-05-23,siuba
1876,2019-05-24,plotnine
19,2019-05-24,siuba
2,2019-05-24,shiny
30,2019-05-25,siuba
1,2019-05-25,shiny
804,2019-05-25,plotnine
572,2019-05-26,plotnine
2,2019-05-26,shiny
3,2019-05-26,siuba
3,2019-05-27,shiny
26,2019-05-27,siuba
1187,2019-05-27,plotnine
2869,2019-05-28,plotnine
16,2019-05-28,siuba
4,2019-05-28,shiny
2080,2019-05-29,plotnine
4,2019-05-29,shiny
50,2019-05-29,siuba
13,2019-05-30,siuba
2,2019-05-30,shiny
1945,2019-05-30,plotnine
1478,2019-05-31,plotnine
3,2019-05-31,shiny
36,2019-05-31,siuba
302,2019-06-01,siuba
715,2019-06-01,plotnine
3,2019-06-01,shiny
97,2019-06-02,siuba
720,2019-06-02,plotnine
3,2019-06-02,shiny
1657,2019-06-03,plotnine
7,2019-06-03,shiny
112,2019-06-03,siuba
1895,2019-06-04,plotnine
26,2019-06-04,siuba
3,2019-06-04,shiny
4,2019-06-05,shiny
1788,2019-06-05,plotnine
37,2019-06-05,siuba
2,2019-06-06,shiny
42,2019-06-06,siuba
1759,2019-06-06,plotnine
4,2019-06-07,siuba
1,2019-06-07,shiny
1930,2019-06-07,plotnine
19,2019-06-08,siuba
781,2019-06-08,plotnine
32,2019-06-09,siuba
831,2019-06-09,plotnine
2,2019-06-09,shiny
3,2019-06-10,shiny
1957,2019-06-10,plotnine
33,2019-06-10,siuba
5,2019-06-11,shiny
2335,2019-06-11,plotnine
61,2019-06-11,siuba
1647,2019-06-12,plotnine
21,2019-06-12,siuba
5,2019-06-12,shiny
2037,2019-06-13,plotnine
3,2019-06-13,shiny
40,2019-06-13,siuba
38,2019-06-14,shiny
62,2019-06-14,siuba
1486,2019-06-14,plotnine
105,2019-06-15,siuba
5,2019-06-15,shiny
586,2019-06-15,plotnine
5,2019-06-16,shiny
653,2019-06-16,plotnine
59,2019-06-16,siuba
210,2019-06-17,siuba
4,2019-06-17,shiny
1414,2019-06-17,plotnine
5,2019-06-18,shiny
176,2019-06-18,siuba
1807,2019-06-18,plotnine
3,2019-06-19,shiny
1495,2019-06-19,plotnine
45,2019-06-19,siuba
3,2019-06-20,shiny
56,2019-06-20,siuba
1286,2019-06-20,plotnine
1314,2019-06-21,plotnine
29,2019-06-21,siuba
4,2019-06-22,shiny
530,2019-06-22,plotnine
39,2019-06-22,siuba
650,2019-06-23,plotnine
19,2019-06-23,siuba
1,2019-06-23,shiny
3,2019-06-24,shiny
27,2019-06-24,siuba
1603,2019-06-24,plotnine
4,2019-06-25,siuba
4,2019-06-25,shiny
2140,2019-06-25,plotnine
1730,2019-06-26,plotnine
3,2019-06-26,shiny
25,2019-06-26,siuba
1806,2019-06-27,plotnine
39,2019-06-27,siuba
9,2019-06-27,shiny
20,2019-06-28,siuba
4,2019-06-28,shiny
2456,2019-06-28,plotnine
10,2019-06-29,shiny
674,2019-06-29,plotnine
45,2019-06-29,siuba
579,2019-06-30,plotnine
23,2019-06-30,siuba
3,2019-06-30,shiny
19,2019-07-01,siuba
10,2019-07-01,shiny
1472,2019-07-01,plotnine
2399,2019-07-02,plotnine
53,2019-07-02,siuba
9,2019-07-02,shiny
61,2019-07-03,shiny
39,2019-07-03,siuba
2578,2019-07-03,plotnine
1358,2019-07-04,plotnine
129,2019-07-04,shiny
211,2019-07-04,siuba
31,2019-07-05,shiny
1372,2019-07-05,plotnine
42,2019-07-05,siuba
41,2019-07-06,siuba
40,2019-07-06,shiny
443,2019-07-06,plotnine
17,2019-07-07,siuba
22,2019-07-07,shiny
676,2019-07-07,plotnine
11,2019-07-08,siuba
1704,2019-07-08,plotnine
18,2019-07-08,shiny
1823,2019-07-09,plotnine
20,2019-07-09,shiny
29,2019-07-09,siuba
15,2019-07-10,shiny
2142,2019-07-10,plotnine
24,2019-07-10,siuba
59,2019-07-11,shiny
1782,2019-07-11,plotnine
88,2019-07-11,siuba
47,2019-07-12,shiny
56,2019-07-12,siuba
1632,2019-07-12,plotnine
62,2019-07-13,siuba
653,2019-07-13,plotnine
5,2019-07-13,shiny
740,2019-07-14,plotnine
24,2019-07-14,siuba
7,2019-07-14,shiny
81,2019-07-15,shiny
2151,2019-07-15,plotnine
3,2019-07-15,siuba
20,2019-07-16,siuba
76,2019-07-16,shiny
1554,2019-07-16,plotnine
28,2019-07-17,shiny
1706,2019-07-17,plotnine
34,2019-07-17,siuba
1995,2019-07-18,plotnine
24,2019-07-18,shiny
23,2019-07-18,siuba
20,2019-07-19,siuba
1573,2019-07-19,plotnine
39,2019-07-19,shiny
8,2019-07-20,shiny
38,2019-07-20,siuba
